   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
  154 |     -0.165952228420184 |     -0.167492649331134 |     -0.167492649330134 |     -0.167492649307568 |   1.00e-12 |   2.36e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
  155 |      0.643756485654156 |      0.750399102795002 |      0.750399102796002 |      0.750315275535000 |   1.00e-12 |   8.38e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  156 |     -0.932030249907529 |     -1.346569865867313 |     -1.346569865866314 |     -1.346708975937906 |   9.99e-13 |   1.39e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  157 |     -0.774083258217617 |     -0.977622434683786 |     -0.977622434682786 |     -0.976922473756830 |   1.00e-12 |   7.00e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  158 |     -0.187125127856285 |     -0.189340271924139 |     -0.189340271923139 |     -0.189340271835576 |   1.00e-12 |   8.86e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
  159 |     -0.429864711832494 |     -0.458457289877030 |     -0.458457289876030 |     -0.458456402621729 |   1.00e-12 |   8.87e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  160 |     -1.507281228226133 |    -15.723110537913870 |    -15.723110537912868 |    -15.723110537914033 |   1.00e-12 |   1.63e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  161 |     -1.102771983814223 |     -1.978306088537977 |     -1.978306088536975 |     -1.978315073350917 |   1.00e-12 |   8.98e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  162 |     -0.487336459057606 |     -0.529971666250865 |     -0.529971666249865 |     -0.529968054949841 |   1.00e-12 |   3.61e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  163 |     -0.770304683964440 |     -0.970259667779743 |     -0.970259667778742 |     -0.969598452569755 |   1.00e-12 |   6.61e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  164 |      1.005840650521042 |      1.577598876793023 |      1.577598876794023 |      1.577646291854038 |   1.00e-12 |   4.74e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  165 |      0.216036799550982 |      0.219461701677207 |      0.219461701678207 |      0.219461701245001 |   1.00e-12 |   4.32e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  166 |     -0.069047728855711 |     -0.069157668914375 |     -0.069157668913374 |     -0.069157668914373 |   1.00e-12 |   1.51e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
  167 |     -0.603917470386541 |     -0.689903308208694 |     -0.689903308207695 |     -0.689862774971732 |   1.00e-12 |   4.05e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  168 |      0.346074758171511 |      0.360586572690882 |      0.360586572691882 |      0.360586493245090 |   1.00e-12 |   7.94e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  169 |     -1.257926743344153 |     -3.091243089996282 |     -3.091243089995282 |     -3.091243337987285 |   1.00e-12 |   2.48e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  170 |      0.570188815158168 |      0.641234972064686 |      0.641234972065686 |      0.641213829378296 |   1.00e-12 |   2.11e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  171 |      0.614044040813345 |      0.704955461878774 |      0.704955461879774 |      0.704906505707896 |   1.00e-12 |   4.90e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  172 |     -0.886808544819241 |     -1.226575063778464 |     -1.226575063777465 |     -1.226827357496096 |   1.00e-12 |   2.52e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  173 |     -1.387696301238538 |     -5.400325496825159 |     -5.400325496824159 |     -5.400325498857265 |   1.00e-12 |   2.03e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  174 |      1.059345879896136 |      1.781691071116428 |      1.781691071117427 |      1.781710784936375 |   9.99e-13 |   1.97e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  175 |     -0.626838593488217 |     -0.724283812129798 |     -0.724283812128798 |     -0.724221919799820 |   1.00e-12 |   6.19e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  176 |      0.397651357777449 |      0.420027488332528 |      0.420027488333528 |      0.420027116040614 |   1.00e-12 |   3.72e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  177 |     -1.523017910767694 |    -20.914024398066239 |    -20.914024398065227 |    -20.914024398066278 |   1.01e-12 |   3.91e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  178 |     -0.859506993702868 |     -1.160398344095397 |     -1.160398344094394 |     -1.160752428248077 |   1.00e-12 |   3.54e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  179 |     -0.193678711967743 |     -0.196137331805047 |     -0.196137331804047 |     -0.196137331675584 |   1.00e-12 |   1.29e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  180 |     -0.913925951431899 |     -1.296844742039286 |     -1.296844742038286 |     -1.297022235571514 |   1.00e-12 |   1.77e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  181 |      1.165851478473223 |      2.332991420318835 |      2.332991420319829 |      2.332993901395152 |   9.94e-13 |   2.48e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  182 |      1.365125906054084 |      4.793396958361346 |      4.793396958362345 |      4.793396964132723 |   9.99e-13 |   5.77e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  183 |     -0.024516032564769 |     -0.024520945417405 |     -0.024520945416405 |     -0.024520945417405 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
  184 |     -0.213165590626779 |     -0.216454092349780 |     -0.216454092348780 |     -0.216454091976914 |   1.00e-12 |   3.73e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  185 |     -1.524134444808916 |    -21.415212482237013 |    -21.415212482236004 |    -21.415212482237052 |   1.01e-12 |   3.91e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  186 |      0.793297935396943 |      1.015925684565574 |      1.015925684566573 |      1.016686687802222 |   1.00e-12 |   7.61e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  187 |     -0.283799734953615 |     -0.291672771000996 |     -0.291672770999996 |     -0.291672762187725 |   1.00e-12 |   8.81e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  188 |      0.797589106379918 |      1.024684030423916 |      1.024684030424916 |      1.025409863497543 |   9.99e-13 |   7.26e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  189 |      0.331240491615268 |      0.343911487581511 |      0.343911487582511 |      0.343911438724755 |   1.00e-12 |   4.89e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  190 |      0.103982173057589 |      0.104358562879662 |      0.104358562880662 |      0.104358562879525 |   1.00e-12 |   1.37e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  191 |      1.542912681310579 |     35.854021355734737 |     35.854021355735654 |     35.854021355734815 |   9.17e-13 |   7.82e-14 | 0.0000000000 | 0.0090482235 | 0.0000000000
  192 |     -1.166204569952057 |     -2.335268211010924 |     -2.335268211009919 |     -2.335270672886799 |   1.00e-12 |   2.46e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  193 |     -0.382652114724955 |     -0.402491197636509 |     -0.402491197635509 |     -0.402490954972042 |   1.00e-12 |   2.43e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  194 |     -0.419152589591954 |     -0.445556523578471 |     -0.445556523577471 |     -0.445555854055312 |   1.00e-12 |   6.70e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  195 |     -0.380932033450680 |     -0.400493845465652 |     -0.400493845464652 |     -0.400493614664676 |   1.00e-12 |   2.31e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  196 |     -0.988317160230876 |     -1.518101326582521 |     -1.518101326581520 |     -1.518163347706707 |   1.00e-12 |   6.20e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  197 |     -1.182443887463217 |     -2.444209248338173 |     -2.444209248337165 |     -2.444210957359669 |   1.01e-12 |   1.71e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  198 |      1.255015392233853 |      3.060785519749180 |      3.060785519750179 |      3.060785789162563 |   9.99e-13 |   2.69e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  199 |      0.245341541798640 |      0.250385593586610 |      0.250385593587610 |      0.250385591825444 |   1.00e-12 |   1.76e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  200 |     -1.391959200962061 |     -5.531940245020253 |     -5.531940245019253 |     -5.531940246664808 |   1.00e-12 |   1.64e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  201 |     -0.973587014370876 |     -1.470484966693125 |     -1.470484966692126 |     -1.470562187266788 |   1.00e-12 |   7.72e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  202 |     -0.505312334136966 |     -0.553220412902285 |     -0.553220412901284 |     -0.553214990473613 |   1.00e-12 |   5.42e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  203 |      1.535642689618455 |     28.434839757075476 |     28.434839757076489 |     28.434839757075530 |   1.01e-12 |   5.33e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  204 |      1.200726959791253 |      2.577698494503013 |      2.577698494504004 |      2.577699606160996 |   9.91e-13 |   1.11e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  205 |     -0.198530340651431 |     -0.201180440448540 |     -0.201180440447540 |     -0.201180440278449 |   1.00e-12 |   1.70e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  206 |      0.781631114437048 |      0.992494141511227 |      0.992494141512227 |      0.991710408898570 |   1.00e-12 |   7.84e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  207 |      0.329173917418697 |      0.341602127109754 |      0.341602127110754 |      0.341602081529657 |   1.00e-12 |   4.56e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  208 |     -1.321103278707745 |     -3.921338240180321 |     -3.921338240179322 |     -3.921338273069020 |   1.00e-12 |   3.29e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  209 |      0.270787216021645 |      0.277605833621324 |      0.277605833622324 |      0.277605828378033 |   1.00e-12 |   5.24e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  210 |     -1.293862906052873 |     -3.518189648180226 |     -3.518189648179225 |     -3.518189731370563 |   1.00e-12 |   8.32e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  211 |     -1.024397891356753 |     -1.644302171539785 |     -1.644302171538785 |     -1.644337504414974 |   1.00e-12 |   3.53e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  212 |     -0.226872331565306 |     -0.230846628916380 |     -0.230846628915380 |     -0.230846628174482 |   1.00e-12 |   7.42e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
  213 |      0.667176720711169 |      0.787669060702214 |      0.787669060703214 |      0.787542982170827 |   1.00e-12 |   1.26e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  214 |      0.627151038669199 |      0.724760269840995 |      0.724760269841995 |      0.724698025558224 |   1.00e-12 |   6.22e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  215 |      0.534246244096514 |      0.591635247999453 |      0.591635248000453 |      0.591625105685749 |   9.99e-13 |   1.01e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  216 |      0.151922751277697 |      0.153102462636795 |      0.153102462637795 |      0.153102462627893 |   1.00e-12 |   8.90e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
  217 |     -1.364943928051813 |     -4.789037537335868 |     -4.789037537334867 |     -4.789037543153248 |   1.00e-12 |   5.82e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  218 |     -1.045941936640095 |     -1.727039245794619 |     -1.727039245793620 |     -1.727064022485694 |   1.00e-12 |   2.48e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  219 |      0.655212637363727 |      0.768462273576930 |      0.768462273577930 |      0.768359752802837 |   1.00e-12 |   1.03e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  220 |      0.952695482034756 |      1.406379177023775 |      1.406379177024776 |      1.406483538990232 |   1.00e-12 |   1.04e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  221 |     -1.559622172869069 |    -89.488509440548455 |    -89.488509440547958 |    -89.488509440548938 |   4.97e-13 |   4.83e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  222 |      1.517900468123812 |     18.887436442007395 |     18.887436442008386 |     18.887436442007445 |   9.91e-13 |   4.97e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  223 |     -0.868457239152331 |     -1.181621297803903 |     -1.181621297802899 |     -1.181938653738426 |   1.00e-12 |   3.17e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  224 |      1.154271079655329 |      2.260340227262552 |      2.260340227263548 |      2.260343416294797 |   9.97e-13 |   3.19e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  225 |      1.319670125925049 |      3.897998798362981 |      3.897998798363979 |      3.897998832983410 |   9.98e-13 |   3.46e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  226 |      1.093876577154150 |      1.935351547526933 |      1.935351547527932 |      1.935362164834652 |   9.99e-13 |   1.06e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  227 |     -1.501216714465205 |    -14.348825343047208 |    -14.348825343046213 |    -14.348825343047558 |   9.95e-13 |   3.50e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
  228 |      0.634821746277996 |      0.736525867884621 |      0.736525867885622 |      0.736454384137996 |   1.00e-12 |   7.15e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  229 |     -0.893376566372338 |     -1.243158421182139 |     -1.243158421181139 |     -1.243390443504762 |   1.00e-12 |   2.32e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  230 |      0.505059047734085 |      0.552889653820154 |      0.552889653821154 |      0.552884261838212 |   1.00e-12 |   5.39e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  231 |      1.047777995634432 |      1.734374922151334 |      1.734374922152334 |      1.734398943780368 |   1.00e-12 |   2.40e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  232 |     -1.356529714695529 |     -4.595440942252249 |     -4.595440942251247 |     -4.595440950587201 |   1.00e-12 |   8.33e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  233 |      0.087530093103747 |      0.087754318061415 |      0.087754318062415 |      0.087754318061394 |   1.00e-12 |   2.06e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  234 |      0.280194565402299 |      0.287764991058070 |      0.287764991059070 |      0.287764983407527 |   1.00e-12 |   7.65e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  235 |     -0.731253857452732 |     -0.897178110556113 |     -0.897178110555113 |     -0.896816347431621 |   1.00e-12 |   3.62e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  236 |     -0.296416692730351 |     -0.305414389941307 |     -0.305414389940306 |     -0.305414375676412 |   1.00e-12 |   1.43e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  237 |     -0.457510723953075 |     -0.492352264319431 |     -0.492352264318431 |     -0.492350483967950 |   1.00e-12 |   1.78e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  238 |     -0.540299335453699 |     -0.599836587630100 |     -0.599836587629100 |     -0.599825072838490 |   1.00e-12 |   1.15e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  239 |     -0.422917891435839 |     -0.450076920490949 |     -0.450076920489949 |     -0.450076180732680 |   1.00e-12 |   7.40e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
  240 |      0.277056030717406 |      0.284369613848796 |      0.284369613849796 |      0.284369607094792 |   1.00e-12 |   6.75e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  241 |     -0.259344263323776 |     -0.265319522590257 |     -0.265319522589257 |     -0.265319519337600 |   1.00e-12 |   3.25e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
  242 |     -0.920957793610834 |     -1.315876650200331 |     -1.315876650199331 |     -1.316038256687757 |   1.00e-12 |   1.62e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
  243 |      1.097333724283970 |      1.951868311289850 |      1.951868311290849 |      1.951878265414615 |   9.99e-13 |   9.95e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  244 |     -1.288574145839210 |     -3.448730195473620 |     -3.448730195472619 |     -3.448730294025267 |   1.00e-12 |   9.86e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
  245 |      1.459461331152721 |      8.944759450846771 |      8.944759450847753 |      8.944759450869997 |   9.82e-13 |   2.32e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
  246 |     -1.528142632580552 |    -23.430408525297626 |    -23.430408525296652 |    -23.430408525297661 |   9.73e-13 |   3.55e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  247 |     -0.449669370912448 |     -0.482647351913475 |     -0.482647351912475 |     -0.482645884501422 |   1.00e-12 |   1.47e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  248 |      1.521952317690954 |     20.457055964016984 |     20.457055964017975 |     20.457055964017023 |   9.91e-13 |   3.91e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  249 |      1.032016296023912 |      1.672877193623145 |      1.672877193624144 |      1.672908412176669 |   9.99e-13 |   3.12e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
  250 |      0.437279770901616 |      0.467461644171979 |      0.467461644172979 |      0.467460570238929 |   1.00e-12 |   1.07e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
  251 |     -1.517947916882804 |    -18.904425761514698 |    -18.904425761513707 |    -18.904425761514748 |   9.91e-13 |   4.97e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
  252 |      0.558720404954315 |      0.625168402985683 |      0.625168402986682 |      0.625151596471026 |   9.99e-13 |   1.68e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
